user_pseudo_id,nav_screen_views,nav_distinct_categories,nav_transitions,nav_distinct_transitions,nav_self_loops,nav_cnt_game_over,nav_cnt_shop,nav_cnt_steps,nav_cnt_ad,nav_cnt_level_select
E4540A2E0D7E1EAC3EAC7A054D036BCF,3,1,1,1,1,0,0,0,0,0
0B0D3422A5B7A5D5ED66D7E82F4A72FD,3,1,1,1,1,0,0,0,0,0
16BFDFB46D648521C99ECB0AB1D919A4,6,1,1,1,1,0,0,0,0,0
14601BD95805030D9CAD6095F110C47E,2,1,1,1,1,0,0,0,0,0
7E7795F50367CF4CCB55C57190F07860,6,1,1,1,1,0,0,0,0,0
1D8EA6CE95A074AB7E9BC16879C7366E,3,1,1,1,1,0,0,0,0,0
90D5E28CBDA334EEF309C805DD8C1528,3,1,1,1,1,0,0,0,0,0
92E23FB6799CAF5FE84A802124E698E3,6,1,2,1,2,0,0,0,0,0
4E5E42219942D971FF2D3208C40B2EC8,3,1,1,1,1,0,0,0,0,0
52A60DCDB529196E46A876E451C81B11,3,1,1,1,1,0,0,0,0,0
3410968B71967B927E54EC0103B95FF6,4,1,1,1,1,0,0,0,0,0
1B15459B1301B78F0969C629F410851C,3,1,1,1,1,0,0,0,0,0
41C6F2375C91D2BBC28428443B52A979,3,1,1,1,1,0,0,0,0,0
DB8C45A8D59BDE9498B240C61F91B58C,4,1,1,1,1,0,0,0,0,0
C59286E780962666D2A9C13A478542C8,9,1,2,1,2,0,0,0,0,0
92C9F688BF3EE64809ACF94BE784339A,4,1,1,1,1,0,0,0,0,0
6AC48FB5508B3CFCB38A4D32784D34BD,4,1,1,1,1,0,0,0,0,0
4E2619B108A45645DD3634769ED557EE,4,1,1,1,1,0,0,0,0,0
EEC5970AF0A2E7CE993A6A0499FE23B4,4,1,1,1,1,0,0,0,0,0
FE5BA4C59D36E221F7059D7C41CF8E71,4,1,1,1,1,0,0,0,0,0
3CC8F5EB26C7FBD4B0FA251368893755,3,1,1,1,1,0,0,0,0,0
63308F40E22A369FED138E97EB5C038C,3,1,1,1,1,0,0,0,0,0
A832A7670483F84AB6CAC69ADF8E0F55,3,1,1,1,1,0,0,0,0,0
D25BB2835318E5627602CEAD70DEFC0C,3,1,1,1,1,0,0,0,0,0
5D0FFF917C2ACDE63FB813CF76CC0394,4,1,1,1,1,0,0,0,0,0
184E0C5BE68810D42AF613DF5375530E,7,2,1,1,0,0,0,0,0,0
DFC26292336DEF43FF4530297B6AF057,4,1,1,1,1,0,0,0,0,0
5235E3142FC9735A7F25A53C46540C0C,3,1,1,1,1,0,0,0,0,0
2E032EDF0BAA6AB7266FCB4FFA6ED543,4,1,1,1,1,0,0,0,0,0
F9F7DDA79A4265363A0B0B361C197338,4,1,1,1,1,0,0,0,0,0
3477A24A97A6984C13CF6ACCA8A98D52,3,1,1,1,1,0,0,0,0,0
B0A7E817DBB034C475EADF54BBFE04EB,3,1,1,1,1,0,0,0,0,0
85A84EA2A3017D368F41519312C6D3A2,4,1,1,1,1,0,0,0,0,0
2F984D271DA01F19750AA65936B027F6,3,1,1,1,1,0,0,0,0,0
D1D054A6017EEF5C527359C926525C00,6,1,1,1,1,0,0,0,0,0
FA8641DF23561A52101BECFF9B3CA7EC,7,1,1,1,1,0,0,0,0,0
82D88F3FA66B2FBC0FE9246E07BCD454,6,1,1,1,1,0,0,0,0,0
8875E076B50263771FFC844ED47A12AC,7,1,1,1,1,0,0,0,0,0
3770FAD4592180BD3566A005428AFD1D,4,1,1,1,1,0,0,0,0,0
8918BACF979BE1A670D6DD7723919F09,3,1,1,1,1,0,0,0,0,0
57685D540C56EE6B17C9C38A68880E9A,3,1,1,1,1,0,0,0,0,0
BA62BA63F2A9850EAEFC23CDE2913FFA,4,1,1,1,1,0,0,0,0,0
AA0AE7D55200591A8D1F53FB2FB2C253,3,1,1,1,1,0,0,0,0,0
64055D7DA52063D563F4271DF83BC2B2,3,1,1,1,1,0,0,0,0,0
779CF5C0B96F17F1BC49C2A7BF09BF95,5,1,1,1,1,0,0,0,0,0
E78D5128DA5826FB8816426B2DBEAA1F,6,1,1,1,1,0,0,0,0,0
56C10130EA747C2E253454AAAF209FBB,6,1,1,1,1,0,0,0,0,0
AF94FD18EF5B685BF3B55F7D588CA1C0,5,1,1,1,1,0,0,0,0,0
2902E47E243769C20EEFACE79EB4ECB3,3,1,1,1,1,0,0,0,0,0
94522C8103B938930F558AC43DE7D37F,4,1,1,1,1,0,0,0,0,0
531E7B35DE9A21A1942F057C98B4E74C,4,1,1,1,1,0,0,0,0,0
F217C0DBBD254C9DB38E77BD07AA2618,3,1,1,1,1,0,0,0,0,0
D35CA7CBB149B94C34D98A2D304D9AE7,7,1,1,1,1,0,0,0,0,0
A19AB66AF34FCCC41CB5B781B0D5622D,3,1,1,1,1,0,0,0,0,0
E69CB9BCCAB286DE371B687A36EECC42,4,1,1,1,1,0,0,0,0,0
10BF22F70000BE1DAFBF08E6B5893C71,6,1,2,1,2,0,0,0,0,0
509912E9FC4BB4F9DA00D524E76B9DB7,4,2,1,1,1,0,0,0,0,0
E628DC494D4A251C35DD43FF97D2028A,3,1,1,1,1,0,0,0,0,0
C422716467887E87642C5A2D9851D79B,3,1,1,1,1,0,0,0,0,0
DAFA3588DC11364A6599740CC4E60193,4,1,1,1,1,0,0,0,0,0
B37D4AE829DE5D2E1B1EAC461FCC343A,3,1,1,1,1,0,0,0,0,0
79CBBAD72D7C329C02DB68E6B652D0C6,5,1,1,1,1,0,0,0,0,0
ADA1DD1FDD0F4D98B700AF20A9BC66C3,3,1,1,1,1,0,0,0,0,0
74955A94579F8C4FA434DB739475AECC,3,2,1,1,0,0,0,0,0,0
93B92A2DEEB6F663BC35327FD59811BE,6,1,1,1,1,0,0,0,0,0
C1B9C5F9E836A2859601D26255954254,5,1,1,1,1,0,0,0,0,0
62F486548AEFCACE56A4D4D1D617BFD5,3,1,1,1,1,0,0,0,0,0
8BE78CDB3DC97B9022E260222059E3CF,6,2,1,1,0,0,0,0,0,0
E92CA3CA7851F581F85E0E8E04144A22,3,1,1,1,1,0,0,0,0,0
D017C9DD2640C8121D01DC18ADBF3494,4,1,1,1,1,0,0,0,0,0
70C1D58A95740E6911AB3E9B80984688,3,1,1,1,1,0,0,0,0,0
6EF5C3E8529602BC3A0834E668861FF0,4,1,1,1,1,0,0,0,0,0
141CAA12D5889A5422666770BCC58FC1,3,1,1,1,1,0,0,0,0,0
4216299C9D98E2C0D62ACA3A8A92A95A,3,1,1,1,1,0,0,0,0,0
7E9C255F65441D229139695A721820AE,3,1,1,1,1,0,0,0,0,0
B387B36566DF2FE92CF39DB35ADEE9F8,5,1,1,1,1,0,0,0,0,0
F52929CB390A678997ABCD045795EFBE,4,1,1,1,1,0,0,0,0,0
24016544DBB37F330F6CA7DB5BAE6D11,3,1,1,1,1,0,0,0,0,0
1C425DE0D08F0940B9036809A5C8C4DD,4,1,1,1,1,0,0,0,0,0
EA95104E597E6A81BDB2F5A77DAE5951,3,1,1,1,1,0,0,0,0,0
FF5829CCC9DCE80240E620D7D66C709B,6,1,1,1,1,0,0,0,0,0
C9A7C0EA932E2987BB2D0516729A4EB5,3,1,1,1,1,0,0,0,0,0
AA521F9244B468AD3E5FA7E78775D967,3,1,1,1,1,0,0,0,0,0
05AD5EED131D70296485EA5138F3D6DF,3,1,1,1,1,0,0,0,0,0
1B48DA81066996E263DDC659C9EB4ADB,3,1,1,1,1,0,0,0,0,0
DEFD9295690E6A9847A9C92A90AC78FB,4,1,1,1,1,0,0,0,0,0
4D907790B01ABA46B15A68BDCD097552,3,1,1,1,1,0,0,0,0,0
5FD21952DC4B13F87270CA7C10DD523E,6,1,1,1,1,0,0,0,0,0
BB46EE682439A0D5FF34C15B4E1D1C7A,3,1,1,1,1,0,0,0,0,0
CBA1B3237E19F5E9337D8A227BACE9B9,3,1,1,1,1,0,0,0,0,0
778221EC5E9725111079CF2738741DCE,3,1,1,1,1,0,0,0,0,0
7E7E304C3FAF436BA032F2DBE888156D,4,1,1,1,1,0,0,0,0,0
18A2710EECCB5E70C4866C2DCE9D2BA7,4,1,1,1,1,0,0,0,0,0
2D564EF6689F36BC98392CEFA97704E6,3,1,1,1,1,0,0,0,0,0
F3B4B3CF9BBF02E8D6DAF5116FB12384,2,1,1,1,1,0,0,0,0,0
EDDB296A830C1EF96E3C2DD26F1EDAF7,7,2,1,1,0,0,0,0,0,0
88B95F846BC56ABBB9007B625254249A,3,1,1,1,1,0,0,0,0,0
29FD99AE429A338013DDD8C92349BDD4,6,1,1,1,1,0,0,0,0,0
2FBEE703920E6726B067A8B9083363D9,4,1,1,1,1,0,0,0,0,0
A52044D72FBD4D667F7E800DECD85554,7,1,1,1,1,0,0,0,0,0
A788EDAAF6716B0CD9C99BD7A1E2DDAC,3,1,1,1,1,0,0,0,0,0
66AF2214C13347FD89173B240B70C6A6,4,1,1,1,1,0,0,0,0,0
FA4240B452D82B615DEA72DF6D3528B7,4,1,1,1,1,0,0,0,0,0
5EAEC8F38D963C9FD5FD688AF08CDDF2,3,1,1,1,1,0,0,0,0,0
9B7F147A335B017970A508D6C2FBB19D,4,1,1,1,1,0,0,0,0,0
2779422065F5685DFCBC3179B5E6E38F,7,1,2,1,2,0,0,0,0,0
CBC67C63B6826BABB6BC657E5E4382E5,4,1,1,1,1,0,0,0,0,0
7954F970C93ED6F9AEF04CE25CE871CD,6,1,1,1,1,0,0,0,0,0
CAAE5593CC002505DFF01CBF4C33B83A,5,1,1,1,1,0,0,0,0,0
149C9391A7AFBFC80350233A0E067EEE,3,1,1,1,1,0,0,0,0,0
2BFEB4CBB17A39C8EF5E5CADD928D780,6,1,1,1,1,0,0,0,0,0
4656CFA5A8AD701FBEF0A4B22DEC7123,4,1,1,1,1,0,0,0,0,0
221B7DB78DA98FB451475F551DA0E279,5,1,1,1,1,0,0,0,0,0
CD01F4303762913133BB78B2ED5738DB,8,1,2,1,2,0,0,0,0,0
B74A17D588E52BEA532D551DB626EC4B,3,1,1,1,1,0,0,0,0,0
CB66E7B23CBFFB51526C41A362E225EF,3,1,1,1,1,0,0,0,0,0
0668B0D5FABD52C372E70A784F74D0DA,3,1,1,1,1,0,0,0,0,0
552965082BD30DCB6DEE83242EB4E40D,2,1,1,1,1,0,0,0,0,0
A6D1D1E727DC7BECB3C3B06E0BE5BB63,3,1,1,1,1,0,0,0,0,0
27EFBA538C3105EE048D7928D92F46C2,4,1,1,1,1,0,0,0,0,0
CAD3A08E6D0254046CB4816C7D5AC191,5,1,2,1,2,0,0,0,0,0
4F8A67429DE5F8C56D3E3785FCD8EA64,4,1,1,1,1,0,0,0,0,0
CE1C624EB679BFFE8B9B9001DEC566C1,3,1,1,1,1,0,0,0,0,0
E4BF85A205823565487EC61CC754D490,5,1,1,1,1,0,0,0,0,0
559F4E909F3C5B6BCA6BF20C2B7CCD5A,3,1,1,1,1,0,0,0,0,0
3A88E0DD787D7D59689690629BB0D25C,4,1,1,1,1,0,0,0,0,0
F8B6EB651FA5EF9DBEEDB1E25B98F69B,3,1,1,1,1,0,0,0,0,0
2CC12B6413FBC345930F7B81394B96A6,5,1,1,1,1,0,0,0,0,0
47EF903C26610B033B8734C8159B2ECA,3,1,1,1,1,0,0,0,0,0
55760024CB7E16FDAA9495B8139782CB,3,1,1,1,1,0,0,0,0,0
426527D4D1643AE2063463614A313FB6,3,1,1,1,1,0,0,0,0,0
894DFEC01131734D280D81C2BEE3A446,4,1,1,1,1,0,0,0,0,0
C8805999BEC81CA8A9D7F2B0A0F30A5F,11,1,3,1,3,0,0,0,0,0
E4F69BC56125A877A650DB81DB51D5D0,7,1,2,1,2,0,0,0,0,0
34C193CBBF5D8A24F0324D155D786018,8,2,1,1,0,0,0,0,0,0
3C24334270603160F1C27BAAC3B9B714,5,1,1,1,1,0,0,0,0,0
0148FD02BB6E3C6D6092882774D320CA,5,1,1,1,1,0,0,0,0,0
97223A08F4FED58D5ED280377F5CC7A8,3,1,1,1,1,0,0,0,0,0
E0948CBA366782812BF88506D5EA9C0E,3,1,1,1,1,0,0,0,0,0
F228863A83D9C8FA10C99E1EB8DD4819,3,1,1,1,1,0,0,0,0,0
9D74B530D65D2DDD53EF51089D7611D8,5,1,1,1,1,0,0,0,0,0
88F906967FBEFC9457C5EA1E3ED0EE14,3,1,1,1,1,0,0,0,0,0
B4EAFAB5502CF587ECEECDD7B213D2A4,4,1,1,1,1,0,0,0,0,0
B2FFEA4C81FCEBB44A45B5C7E7269CC4,3,1,1,1,1,0,0,0,0,0
EC8402D60F39FD8BE729FEEE2CA9DE9C,4,1,1,1,1,0,0,0,0,0
C5C093F851FF7398EB6BCC9D1815169F,3,1,1,1,1,0,0,0,0,0
9E003E2762312BAE2578459674F8E3B2,5,1,1,1,1,0,0,0,0,0
7E4F8268A31BC484741A6B46DA3E0C0D,9,1,2,1,2,0,0,0,0,0
06651B7BD90A9520B007ECEBF08EE9D6,5,1,1,1,1,0,0,0,0,0
9AA2F9E383534B99CC25FB50699BC0C8,3,2,1,1,0,0,0,0,0,0
04C6393F42300CDFA334FD55959FB9CF,3,1,1,1,1,0,0,0,0,0
713B7647B791B3525A59FFA68FBA0A70,3,1,1,1,1,0,0,0,0,0
387B64EA9F8B83E07953A02DC16C4B64,4,1,1,1,1,0,0,0,0,0
CFDA4228E58F8EC5A5C446D0F1ABDB7E,3,1,1,1,1,0,0,0,0,0
C00B369D8C1DDB09463BD5AF68693265,6,1,1,1,1,0,0,0,0,0
D4261F60B47DC91F9869C0F6C12E30CC,6,1,1,1,1,0,0,0,0,0
E95ED293D8C7E9EBB02D3804B83EF042,6,1,1,1,1,0,0,0,0,0
A482C98206489AD9E3735688E9F9A978,4,1,1,1,1,0,0,0,0,0
CF4751CD0FBCEAF8739A75016316985E,3,1,1,1,1,0,0,0,0,0
030FBC4222194D9E479EABF238E5F826,7,2,1,1,0,0,0,0,0,0
416A038777CD9E8FC54D83A9E927FC3B,6,1,1,1,1,0,0,0,0,0
D6805D6DBC696E9A33451DFDC412EEBF,5,1,1,1,1,0,0,0,0,0
7AD666ADF83A65F3F883839685FE6E31,6,1,1,1,1,0,0,0,0,0
5CBF36360FE5416FF2ED8EF4644E365E,3,1,1,1,1,0,0,0,0,0
D2951D7376C869257677C2D87127D0C8,3,1,1,1,1,0,0,0,0,0
D1621FABED8BEBB6913F7C7456ABBDAB,3,1,1,1,1,0,0,0,0,0
3765C6D7001F65F936A54330205BA9DF,3,1,1,1,1,0,0,0,0,0
78E806EBE5EBC88602CD71184DB7B43F,3,1,1,1,1,0,0,0,0,0
B536C6A2E4C1FA031CB57C2E9B769F7A,4,1,1,1,1,0,0,0,0,0
9EE44943C477E5F4DF631989674742D7,3,1,1,1,1,0,0,0,0,0
A6CAF6C69CE504C52A1BD65E44D8924E,3,1,1,1,1,0,0,0,0,0
65619C5EB2171A0C5F0F2FCC45621725,4,1,1,1,1,0,0,0,0,0
AB984DAD6BEE2584D4CCA718CB4A003F,3,1,1,1,1,0,0,0,0,0
5FFEC6B27DC190DB3CAABC6392AC6465,6,2,1,1,0,0,0,0,0,0
CEFA52847A5B27E61E070646896EA4B6,3,1,1,1,1,0,0,0,0,0
21D17998FAB40DC60BF0100871EE0785,5,1,1,1,1,0,0,0,0,0
9E8E672627A2D4D0EB91F30CFC41EAD0,4,1,1,1,1,0,0,0,0,0
7F16DDB44D7421F1A0A0E0AF37F3F2B1,4,1,1,1,1,0,0,0,0,0
3B89F2F5E5B7FDE2FA5C12EF74A747DD,6,1,1,1,1,0,0,0,0,0
6741CE3A038DFEAE9EBC766BB41CCE16,3,1,1,1,1,0,0,0,0,0
B64651A9534772E715E33A6E57A5AF39,4,1,1,1,1,0,0,0,0,0
7A2B91B04FEA667808B69518C042206F,3,1,1,1,1,0,0,0,0,0
AF86CADC95AD1FF084AF2E2FE8FF9AC0,3,1,1,1,1,0,0,0,0,0
EA410BA33A9DBF82798EA9551BA50F71,3,1,1,1,1,0,0,0,0,0
85FD822179C8D3D3186DE94BF76DBB48,4,1,1,1,1,0,0,0,0,0
671666FF4B61F992AA215ABD97FC4CD3,6,1,1,1,1,0,0,0,0,0
8D8EE6C485ED68C57C0461D6E9F74F2E,6,1,1,1,1,0,0,0,0,0
20368D6BBBE2631DB2AA4CF76442FE28,6,1,1,1,1,0,0,0,0,0
BA6C48424B6304837765E465774BA8DD,3,2,1,1,0,0,0,0,0,0
5D63CF8A98A04D4E86A7829EA8206199,3,1,1,1,1,0,0,0,0,0
17DD3337F00EF3D43636B69C3BF742F6,5,1,1,1,1,0,0,0,0,0
5DC3504A60414E84E6C08DE92C55F366,5,1,1,1,1,0,0,0,0,0
93694C2C663553E7A5170F2EF5D9B218,3,1,1,1,1,0,0,0,0,0
1802453419B1A766D6C2E78645FFD31B,3,1,1,1,1,0,0,0,0,0
B07F612BC33DA8E847E5B6E323C95E2A,4,1,1,1,1,0,0,0,0,0
D38831C8BA30C21D6B4DC310E5529935,4,1,1,1,1,0,0,0,0,0
88E99CE30B65345ED0B118869B6AD035,6,1,1,1,1,0,0,0,0,0
01DBA80E8EC7E714096F1059BD8EEE3F,3,1,1,1,1,0,0,0,0,0
7BE1B3692A7FBE900D3323593DF8CA52,5,1,1,1,1,0,0,0,0,0
BBFA8DA6236F303072FE1AF8543E2ABC,3,1,1,1,1,0,0,0,0,0
7AA397B89B31AE2AC9DB31F9E7609A43,5,1,1,1,1,0,0,0,0,0
83D52734761E2D2CD2A0FA00CDFC51A1,5,1,1,1,1,0,0,0,0,0
9E01D1A09FDD23C5CD84D1F955B9EBA8,6,1,2,1,2,0,0,0,0,0
35BE214A677E7621B7034A724815CD4A,3,1,1,1,1,0,0,0,0,0
7746132EFF1AE873A93DD6520B7D43F2,5,1,1,1,1,0,0,0,0,0
83EA53922DC96CEC1587443446A3C02F,3,1,1,1,1,0,0,0,0,0
B8D5DE10186B5B671914B74376050223,3,1,1,1,1,0,0,0,0,0
E17CB4D71A4A2CD6C79933EAC4988694,7,2,1,1,0,0,0,0,0,0
356DFCFD4E809B029B0071E0CC0377BE,7,1,2,1,2,0,0,0,0,0
B401CB04DFC2F7A6D9EB3CD432CE32F1,3,1,1,1,1,0,0,0,0,0
77CBBB121DEF45BCEF21C8EE622E256E,8,1,2,1,2,0,0,0,0,0
C0D247C7C087F68E0504E5B5E5BBFB11,4,1,1,1,1,0,0,0,0,0
FA596A777C81AFE81313CACC0AC7D6C7,4,1,1,1,1,0,0,0,0,0
EF1FDBCFA8D132BF72BA4BFC2D9AC0FF,3,1,1,1,1,0,0,0,0,0
CF66FE17C9FF87481F56A40F25B9BB88,3,1,1,1,1,0,0,0,0,0
130AD6E923A7BD4C62978F61DDB6D91F,3,1,1,1,1,0,0,0,0,0
BF2DFAC02F1BCEB19E5BE82EE9EB4C09,3,1,1,1,1,0,0,0,0,0
FB4279668FA21DA32EC1DE9898464796,26,1,16,1,16,26,0,0,0,0
2EC6F33160D7852E1AAE3F62594ABCDA,4,1,1,1,1,0,0,0,0,0
31FE3578985C855CE7FB123A32602FFC,5,1,1,1,1,0,0,0,0,0
355CAC3B0726013E37EE271FBD5D6FA8,3,1,1,1,1,0,0,0,0,0
171D51E3C6C81C7DD14E5AEC9A37FFC2,5,1,1,1,1,0,0,0,0,0
0336A697B59EAD3A824C27BE4523C5D9,5,1,1,1,1,0,0,0,0,0
C7224A29FC31EB95D796E3827B9E8CBF,4,1,1,1,1,0,0,0,0,0
B5598178640AE208B7D63CBB9366E703,4,1,1,1,1,0,0,0,0,0
10BB754CEB1F777067969DB14A5B5FE9,4,1,1,1,1,0,0,0,0,0
F3B0F2F150A1D91E15BB07FACD1EFC89,6,1,1,1,1,0,0,0,0,0
1BC92220D3CB5345F4E46D35D14D5FC8,6,1,1,1,1,0,0,0,0,0
7BD0C6A305B8C38947813CB34A9ED049,4,1,1,1,1,0,0,0,0,0
A2BF7EB214CA0BB2A943E8B0B7FB7937,5,1,1,1,1,0,0,0,0,0
507E4D4828BA34F1F3EB7ADC0FFDB3E5,3,1,1,1,1,0,0,0,0,0
2554052222E3370D8D1CC9346626152E,3,1,1,1,1,0,0,0,0,0
E6FD2A5EF0543141D34A92D5BE0C2CCC,5,1,1,1,1,0,0,0,0,0
959E22449D8A6E8D9897CFDA2C6ED338,4,1,1,1,1,0,0,0,0,0
151EACB2F1155EB0F5E401B372E12E5D,3,1,1,1,1,0,0,0,0,0
FC62ADB8DDAF3576A564D1A5FC5E24F0,12,1,1,1,1,0,0,0,0,0
8C158ECE4BF13B4ED47D29EC41BB3E7A,4,1,1,1,1,0,0,0,0,0
D027AFF0661BEA2E7489622F24AD0AC0,5,1,1,1,1,0,0,0,0,0
678D619FC6F6894707551C3636227D85,6,2,1,1,0,0,0,0,0,0
36DBE33E84295B60B4AB99372B72D448,3,1,1,1,1,0,0,0,0,0
668A7E508416BCB2B214F40493B8D082,5,1,1,1,1,0,0,0,0,0
7E520D4DFC6142EAA89F9292F96F3836,7,1,1,1,1,0,0,0,0,0
FDCE797E274335307965FFCDBCDBC191,5,1,1,1,1,0,0,0,0,0
C6F1E972D68BE8C168E02404C3B272C7,6,1,1,1,1,0,0,0,0,0
4BD8300192179C8F3234AE4E34389F44,3,1,1,1,1,0,0,0,0,0
1EFB7DDCF75186BFDD85D88E84681B55,3,1,1,1,1,0,0,0,0,0
4D994158CD1D5A989439E6F3151D48C3,3,1,1,1,1,0,0,0,0,0
0A559E43333092AD542831859378A1CA,3,1,1,1,1,0,0,0,0,0
AC103055E83E587CED6353022475BC46,7,2,1,1,0,0,0,0,0,0
76E33BFF1482D15A9E7F81BCB01D935E,3,1,1,1,1,0,0,0,0,0
80CC6623ADB1261F7700C9FB04EBCEDB,4,1,1,1,1,0,0,0,0,0
043015B412162F701BE691B23F230E0B,3,1,1,1,1,0,0,0,0,0
6F9FD2F67DC277C5FBFECCCFB666A9E5,11,1,1,1,1,0,0,0,0,0
83FB573BA3F8C6488307B3ACC1B6416D,5,1,1,1,1,0,0,0,0,0
BED6B15D12A55BD7DE57D5B716419D6B,20,2,10,1,10,19,0,0,0,0
3F10648C9BD11D49B4B531DE3D5B7175,3,1,1,1,1,0,0,0,0,0
58C5083E605108218DD38CDC5B6B5691,6,2,1,1,0,0,0,0,0,0
0FF1C86C5237121E2E7E3A0A3BA6225E,3,1,1,1,1,0,0,0,0,0
7ECF673225D688898A7EA45335A7226D,3,1,1,1,1,0,0,0,0,0
E72E512B6F4FD9E672F5E50F3C8FF0DC,4,1,1,1,1,0,0,0,0,0
EDA2DA78125DF3179290696AA8C3E689,3,1,1,1,1,0,0,0,0,0
DB3CD27AB23CC50B5385526AC7802B27,3,1,1,1,1,0,0,0,0,0
C5AAFE66FD99089AF97CA13A72687ABC,4,1,1,1,1,0,0,0,0,0
DC400E1B157258545CB288C8CA9265AF,11,2,1,1,0,0,0,0,0,0
365EFBA4653E36C020E74834390DFB97,3,1,1,1,1,0,0,0,0,0
9A74EA29CCD8F3BB985C1436AC2B622C,3,1,1,1,1,0,0,0,0,0
683EAFA4EC76871FDD9EA222BE7FAB95,3,1,1,1,1,0,0,0,0,0
8D6EDBDF57E90C89AA18D94E579B705B,5,1,1,1,1,0,0,0,0,0
1EDCF6A24679D6250DD26A613FB33246,3,1,1,1,1,0,0,0,0,0
2A4B17256B9DB151E67DA8BE415ED0E6,3,1,1,1,1,0,0,0,0,0
1A680B9674C243A5A93E6ECD92984381,4,1,1,1,1,0,0,0,0,0
428FFFFCE9294F6707BE5D9DE31171FF,3,1,1,1,1,0,0,0,0,0
CE49C483C2F6123E86ABB111EBC702E2,3,1,1,1,1,0,0,0,0,0
05921BC5E3BE3FB4BB7B38A43E1D401F,6,1,1,1,1,0,0,0,0,0
74868BD6717E81EFE6C5ABEBD60371CE,6,2,1,1,0,0,0,0,0,0
34D724E03220C00EF885D4EF69E66EF3,3,1,1,1,1,0,0,0,0,0
402F30A77B5F6C1395F822860A3512FF,3,1,1,1,1,0,0,0,0,0
A00392D60962BDDA41DE5F1D60DC6104,3,1,1,1,1,0,0,0,0,0
4CFD4E167957842AFC9C7A6A5FF78827,6,1,3,1,3,0,0,0,0,0
C43B579F9DE89CA7661381325B79B8C3,5,1,1,1,1,0,0,0,0,0
23FF59A1CAB09E2822EA2F837CEFB246,3,1,1,1,1,0,0,0,0,0
A9455658C8D1CA53797C04D8B93008FF,4,1,1,1,1,0,0,0,0,0
7B425893FE3DD64FFB439238785817F2,7,1,1,1,1,0,0,0,0,0
44D91F9B964E6BBF2B8BD682D4F9A603,3,1,1,1,1,0,0,0,0,0
9E364C26A4C080FE8C376E9D1D4A1AF3,3,1,1,1,1,0,0,0,0,0
EC380E8955E31C5F06E04000D386494C,3,1,1,1,1,0,0,0,0,0
2C7A0851C697F03694BF4364695CA6C0,6,1,1,1,1,0,0,0,0,0
350EE49AD4A5D94271B68547943EA11C,4,1,1,1,1,0,0,0,0,0
93FBA64C0839A5924AB286CEE4098281,4,1,1,1,1,0,0,0,0,0
B39848DF8616032638ABC7B9056F34E6,4,1,1,1,1,0,0,0,0,0
58751EC5EA217270D22A0F903CD3A362,4,1,1,1,1,0,0,0,0,0
1F58AAA40540B7B531EF090A0669384E,6,1,1,1,1,0,0,0,0,0
8E202A5BDBDA3B56C2DEF142A42CD993,15,3,1,1,1,1,0,0,0,0
9D54BCAC87881FDCE8AE85421CF74BEE,7,1,1,1,1,0,0,0,0,0
2E452991FFE128CAA898334210805599,6,1,2,1,2,0,0,0,0,0
F4FA177913ACA8661529D01C94863AC6,3,1,1,1,1,0,0,0,0,0
7BC2E09691451A9FE614E109A0B4FEBE,3,1,1,1,1,0,0,0,0,0
C0301C8D825A069CC2ADEDEDA5F97AC4,5,2,1,1,0,0,0,0,0,0
5183D09161B7487FB9AF85B311450E94,4,1,1,1,1,0,0,0,0,0
8C6588A169CE05FDF0D11BF2538D14D8,3,1,1,1,1,0,0,0,0,0
63550F65F0818B874ADA2B18C463AB21,9,2,1,1,0,0,0,0,0,0
02AF9593B8E91A25D997A1793686340E,7,2,1,1,0,0,0,0,0,0
6A5F60408CAFD78C48447547A30BA926,3,1,1,1,1,0,0,0,0,0
8530BA1E10784C7FC80A8BD7C821845E,3,1,1,1,1,0,0,0,0,0
C0E8C3EA97FA565529E8C79D2285ED54,4,1,1,1,1,0,0,0,0,0
0160EC4EE75522ACCC890FFE836C8D8F,6,2,1,1,0,0,0,0,0,0
89FA68A4469F52593CAD2BBB7B1BFD38,3,1,1,1,1,0,0,0,0,0
F28C2C5AAE32E559874444F7F957B297,5,1,1,1,1,0,0,0,0,0
D7886E6A673D1983F11614C0A2B8D489,5,1,1,1,1,0,0,0,0,0
092890FA0561E3456ED710E3F88750B3,3,1,1,1,1,0,0,0,0,0
F464A8D244F3B0A7FAE45862B894389D,4,1,1,1,1,0,0,0,0,0
138AB6EBE4050230CB82CBB6A836414F,4,1,1,1,1,0,0,0,0,0
005F127942F3FD25588272950FDFD339,4,1,1,1,1,0,0,0,0,0
70879B586CB83074CA5E9BA1F5064FC0,4,1,1,1,1,0,0,0,0,0
8ABFE99F803A79E5167EA5A1288BAE99,3,1,1,1,1,0,0,0,0,0
5F0A7018AC17E1925EDC52A59452F366,3,1,1,1,1,0,0,0,0,0
AFF1ED962C29150288A2946235923125,4,1,1,1,1,0,0,0,0,0
A9ED2E4D2EE5E716FAA1748AB47FDBFA,3,1,1,1,1,0,0,0,0,0
1D93828B10CCBF112089BD8003E95178,3,1,1,1,1,0,0,0,0,0
E87FCFDC6A01C1028F1A27988540B0AD,5,1,2,1,2,0,0,0,0,0
84057BC5B0118FFBFD422ADD6116F0F9,3,1,1,1,1,0,0,0,0,0
0B2A8B21C42C0B9899D864F91BF109E6,3,2,1,1,0,0,0,0,0,0
